Type,Invoice Date,Invoice No,Due Date,Customer,Global Tax calculation,Product/Service,Product/Service Quantity,Product/Service Unit Price,Product/Service Tax Rate,Product/Service Tax Amount,Product/Service Class,Currency Code,Exchange Rate,Amount,Tax Exclusive Amount,Total Invoice Amount,Status,Balance Due
Invoice,2024-02-01T00:00:00,JTW100217,2024-02-08T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - POLE CAM,4.0,80.0,GST,0.0,,,,320.0,320.0,704.0,Closed,
Invoice,2024-02-01T00:00:00,JTW100217,2024-02-08T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - POLE CAM,4.0,80.0,GST,0.0,,,,320.0,320.0,704.0,Closed,
Invoice,2024-02-01T00:00:00,JTW100218,2024-02-08T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,217.8,GST,0.0,,,,217.8,217.8,239.58,Closed,
Invoice,2024-02-01T00:00:00,JTW100219,2024-02-08T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,550.0,Closed,
Invoice,2024-02-01T00:00:00,JTW100219,2024-02-08T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,LAB1,4.0,100.0,GST,0.0,,,,400.0,400.0,550.0,Closed,
Invoice,2024-02-04T00:00:00,JTW100222,2024-02-11T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,942.7,Closed,
Invoice,2024-02-04T00:00:00,JTW100222,2024-02-11T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - SWBL83/45QAKSC,2.0,147.0,GST,0.0,,,,294.0,294.0,942.7,Closed,
Invoice,2024-02-04T00:00:00,JTW100222,2024-02-11T00:00:00,Cardinia Shire Council,TaxInclusive,04145000,1.0,48.0,GST,0.0,,,,48.0,48.0,942.7,Closed,
Invoice,2024-02-04T00:00:00,JTW100222,2024-02-11T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,2.0,100.0,GST,0.0,,,,200.0,200.0,942.7,Closed,
Invoice,2024-02-04T00:00:00,JTW100222,2024-02-11T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,10.0,21.5,GST,0.0,,,,215.0,215.0,942.7,Closed,
Invoice,2024-02-04T00:00:00,JTW100223,2024-02-11T00:00:00,Cardinia Shire Council,TaxInclusive,CONS,1.0,90.0,GST,0.0,,,,90.0,90.0,198.0,Closed,
Invoice,2024-02-04T00:00:00,JTW100223,2024-02-11T00:00:00,Cardinia Shire Council,TaxInclusive,CLAB1,1.0,90.0,GST,0.0,,,,90.0,90.0,198.0,Closed,
Invoice,2024-02-04T00:00:00,JTW100224,2024-02-11T00:00:00,Cardinia Shire Council,TaxInclusive,AFONS,1.0,230.0,GST,0.0,,,,230.0,230.0,385.0,Closed,
Invoice,2024-02-04T00:00:00,JTW100224,2024-02-11T00:00:00,Cardinia Shire Council,TaxInclusive,AFLAB,1.0,120.0,GST,0.0,,,,120.0,120.0,385.0,Closed,
Invoice,2024-02-04T00:00:00,JTW100227,2024-02-11T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,923.45,Closed,
Invoice,2024-02-04T00:00:00,JTW100227,2024-02-11T00:00:00,Cardinia Shire Council,TaxInclusive,CARD- MINI,1.0,524.5,GST,0.0,,,,524.5,524.5,923.45,Closed,
Invoice,2024-02-04T00:00:00,JTW100227,2024-02-11T00:00:00,Cardinia Shire Council,TaxInclusive,3572SC,1.0,115.0,GST,0.0,,,,115.0,115.0,923.45,Closed,
Invoice,2024-02-04T00:00:00,JTW100227,2024-02-11T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,923.45,Closed,
Invoice,2024-02-04T00:00:00,JTW100228,2024-02-11T00:00:00,Killester College,TaxInclusive,PFD04KB10,4.0,142.0,GST,0.0,,,,568.0,568.0,641.3,Closed,
Invoice,2024-02-04T00:00:00,JTW100228,2024-02-11T00:00:00,Killester College,TaxInclusive,POST,1.0,15.0,GST,0.0,,,,15.0,15.0,641.3,Closed,
Invoice,2024-02-04T00:00:00,JTW100229,2024-02-11T00:00:00,Catherine McAuley College,TaxInclusive,PFM01KB10,3.0,110.5,GST,0.0,,,,331.5,331.5,381.15,Closed,
Invoice,2024-02-04T00:00:00,JTW100229,2024-02-11T00:00:00,Catherine McAuley College,TaxInclusive,POST,1.0,15.0,GST,0.0,,,,15.0,15.0,381.15,Closed,
Invoice,2024-02-04T00:00:00,JTW100230,2024-02-11T00:00:00,The School Photographer,TaxInclusive,PCM04KB50,6.0,376.65,GST,0.0,,,,2259.9,2259.9,2502.39,Closed,
Invoice,2024-02-04T00:00:00,JTW100230,2024-02-11T00:00:00,The School Photographer,TaxInclusive,POST,1.0,15.0,GST,0.0,,,,15.0,15.0,2502.39,Closed,
Invoice,2024-02-04T00:00:00,JTW100232,2024-02-11T00:00:00,Lyndale Secondary College,TaxInclusive,PFD04KB10,1.0,142.0,GST,0.0,,,,142.0,142.0,172.7,Closed,
Invoice,2024-02-04T00:00:00,JTW100232,2024-02-11T00:00:00,Lyndale Secondary College,TaxInclusive,POST,1.0,15.0,GST,0.0,,,,15.0,15.0,172.7,Closed,
Invoice,2024-02-04T00:00:00,JTW100233,2024-02-11T00:00:00,Luther College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,5137.0,Closed,
Invoice,2024-02-04T00:00:00,JTW100233,2024-02-11T00:00:00,Luther College,TaxInclusive,IK-996005S8ZPSB,2.0,850.0,GST,0.0,,,,1700.0,1700.0,5137.0,Closed,
Invoice,2024-02-04T00:00:00,JTW100233,2024-02-11T00:00:00,Luther College,TaxInclusive,PDX-DG65,6.0,95.0,GST,0.0,,,,570.0,570.0,5137.0,Closed,
Invoice,2024-02-04T00:00:00,JTW100233,2024-02-11T00:00:00,Luther College,TaxInclusive,JELL,1.0,500.0,GST,0.0,,,,500.0,500.0,5137.0,Closed,
Invoice,2024-02-04T00:00:00,JTW100233,2024-02-11T00:00:00,Luther College,TaxInclusive,INSTALL,1.0,1800.0,GST,0.0,,,,1800.0,1800.0,5137.0,Closed,
Invoice,2024-02-04T00:00:00,JTW100234,2024-02-11T00:00:00,Mentone Grammar,TaxInclusive,ONS1,1.0,110.0,GST,0.0,,,,110.0,110.0,9972.6,Closed,
Invoice,2024-02-04T00:00:00,JTW100234,2024-02-11T00:00:00,Mentone Grammar,TaxInclusive,AJAX#30639,1.0,742.5,GST,0.0,,,,742.5,742.5,9972.6,Closed,
Invoice,2024-02-04T00:00:00,JTW100234,2024-02-11T00:00:00,Mentone Grammar,TaxInclusive,AJAX#35529,2.0,320.0,GST,0.0,,,,640.0,640.0,9972.6,Closed,
Invoice,2024-02-04T00:00:00,JTW100234,2024-02-11T00:00:00,Mentone Grammar,TaxInclusive,AJAX#30616,1.0,77.0,GST,0.0,,,,77.0,77.0,9972.6,Closed,
Invoice,2024-02-04T00:00:00,JTW100234,2024-02-11T00:00:00,Mentone Grammar,TaxInclusive,AJAX#52543,24.0,242.0,GST,0.0,,,,5808.0,5808.0,9972.6,Closed,
Invoice,2024-02-04T00:00:00,JTW100234,2024-02-11T00:00:00,Mentone Grammar,TaxInclusive,CS9001,1.0,218.9,GST,0.0,,,,218.9,218.9,9972.6,Closed,
Invoice,2024-02-04T00:00:00,JTW100234,2024-02-11T00:00:00,Mentone Grammar,TaxInclusive,CSD-1200,1.0,24.2,GST,0.0,,,,24.2,24.2,9972.6,Closed,
Invoice,2024-02-04T00:00:00,JTW100234,2024-02-11T00:00:00,Mentone Grammar,TaxInclusive,IR-998530,1.0,352.0,GST,0.0,,,,352.0,352.0,9972.6,Closed,
Invoice,2024-02-04T00:00:00,JTW100234,2024-02-11T00:00:00,Mentone Grammar,TaxInclusive,INSTALL,1.0,2000.0,GST,0.0,,,,2000.0,2000.0,9972.6,Closed,
Invoice,2024-02-04T00:00:00,JTW100235,2024-02-11T00:00:00,Jacana School for Autism,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,3448.5,Closed,
Invoice,2024-02-04T00:00:00,JTW100235,2024-02-11T00:00:00,Jacana School for Autism,TaxInclusive,HK-INT-GEN2-KIT8,1.0,700.0,GST,0.0,,,,700.0,700.0,3448.5,Closed,
Invoice,2024-02-04T00:00:00,JTW100235,2024-02-11T00:00:00,Jacana School for Autism,TaxInclusive,HIK-KD8003-IME1,1.0,250.0,GST,0.0,,,,250.0,250.0,3448.5,Closed,
Invoice,2024-02-04T00:00:00,JTW100235,2024-02-11T00:00:00,Jacana School for Autism,TaxInclusive, HIK-KD-ACW3,1.0,95.0,GST,0.0,,,,95.0,95.0,3448.5,Closed,
Invoice,2024-02-04T00:00:00,JTW100235,2024-02-11T00:00:00,Jacana School for Autism,TaxInclusive,INSTALL,1.0,1700.0,GST,0.0,,,,1700.0,1700.0,3448.5,Closed,
Invoice,2024-02-04T00:00:00,JTW100235,2024-02-11T00:00:00,Jacana School for Autism,TaxInclusive,HIK-KH6320-WTE1,1.0,290.0,GST,0.0,,,,290.0,290.0,3448.5,Closed,
Invoice,2024-02-04T00:00:00,JTW100236,2024-02-11T00:00:00,Nossal High School,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,1228.12,Closed,
Invoice,2024-02-04T00:00:00,JTW100236,2024-02-11T00:00:00,Nossal High School,TaxInclusive,EB750Z00IMB56,1.0,1016.47,GST,0.0,,,,1016.47,1016.47,1228.12,Closed,
Invoice,2024-02-05T00:00:00,JTW100239,2024-02-12T00:00:00,Mater Christi College,TaxInclusive,PCM01KB50,2.0,219.15,GST,0.0,,,,438.3,438.3,498.63,Closed,
Invoice,2024-02-05T00:00:00,JTW100239,2024-02-12T00:00:00,Mater Christi College,TaxInclusive,POST,1.0,15.0,GST,0.0,,,,15.0,15.0,498.63,Closed,
Invoice,2024-02-05T00:00:00,JTW100240,2024-02-12T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,1554.04,Closed,
Invoice,2024-02-05T00:00:00,JTW100240,2024-02-12T00:00:00,Minaret College,TaxInclusive,EB750Z00IMB565,1.0,1014.62,GST,0.0,,,,1014.62,1014.62,1554.04,Closed,
Invoice,2024-02-05T00:00:00,JTW100240,2024-02-12T00:00:00,Minaret College,TaxInclusive,MISC,2.0,19.65,GST,0.0,,,,39.3,39.3,1554.04,Closed,
Invoice,2024-02-05T00:00:00,JTW100240,2024-02-12T00:00:00,Minaret College,TaxInclusive,SG-SBML30,1.0,143.0,GST,0.0,,,,143.0,143.0,1554.04,Closed,
Invoice,2024-02-05T00:00:00,JTW100240,2024-02-12T00:00:00,Minaret College,TaxInclusive,DO2790X300SNP,2.0,51.92,GST,0.0,,,,103.84,103.84,1554.04,Closed,
Invoice,2024-02-05T00:00:00,JTW100240,2024-02-12T00:00:00,Minaret College,TaxInclusive,MISC,1.0,12.0,GST,0.0,,,,12.0,12.0,1554.04,Closed,
Invoice,2024-02-07T00:00:00,JTW100244,2024-02-14T00:00:00,Cardinia Shire Council,TaxInclusive,CONS,1.0,90.0,GST,0.0,,,,90.0,90.0,741.95,Closed,
Invoice,2024-02-07T00:00:00,JTW100244,2024-02-14T00:00:00,Cardinia Shire Council,TaxInclusive,CARD- MINI,1.0,524.5,GST,0.0,,,,524.5,524.5,741.95,Closed,
Invoice,2024-02-07T00:00:00,JTW100244,2024-02-14T00:00:00,Cardinia Shire Council,TaxInclusive,ESCINSTALL ,1.0,60.0,GST,0.0,,,,60.0,60.0,741.95,Closed,
Invoice,2024-02-07T00:00:00,JTW100245,2024-02-14T00:00:00,Cardinia Shire Council,TaxInclusive,CONS,1.0,90.0,GST,0.0,,,,90.0,90.0,198.0,Closed,
Invoice,2024-02-07T00:00:00,JTW100245,2024-02-14T00:00:00,Cardinia Shire Council,TaxInclusive,CLAB1,1.0,90.0,GST,0.0,,,,90.0,90.0,198.0,Closed,
Invoice,2024-02-07T00:00:00,JTW100246,2024-02-14T00:00:00,Oakleigh Locksmiths PTY. LTD.,TaxInclusive,AJAX#80001,1.0,984.2,GST,0.0,,,,984.2,984.2,2840.42,Closed,
Invoice,2024-02-07T00:00:00,JTW100246,2024-02-14T00:00:00,Oakleigh Locksmiths PTY. LTD.,TaxInclusive,AJAX#30655,4.0,125.0,GST,0.0,,,,500.0,500.0,2840.42,Closed,
Invoice,2024-02-07T00:00:00,JTW100246,2024-02-14T00:00:00,Oakleigh Locksmiths PTY. LTD.,TaxInclusive,AJAX#30671,1.0,239.0,GST,0.0,,,,239.0,239.0,2840.42,Closed,
Invoice,2024-02-07T00:00:00,JTW100246,2024-02-14T00:00:00,Oakleigh Locksmiths PTY. LTD.,TaxInclusive,AJAX#30643,1.0,185.0,GST,0.0,,,,185.0,185.0,2840.42,Closed,
Invoice,2024-02-07T00:00:00,JTW100246,2024-02-14T00:00:00,Oakleigh Locksmiths PTY. LTD.,TaxInclusive,AJAX#30616,2.0,70.0,GST,0.0,,,,140.0,140.0,2840.42,Closed,
Invoice,2024-02-07T00:00:00,JTW100246,2024-02-14T00:00:00,Oakleigh Locksmiths PTY. LTD.,TaxInclusive,LAB1,6.0,70.0,GST,0.0,,,,420.0,420.0,2840.42,Closed,
Invoice,2024-02-07T00:00:00,JTW100246,2024-02-14T00:00:00,Oakleigh Locksmiths PTY. LTD.,TaxInclusive,AJAX#30630,1.0,114.0,GST,0.0,,,,114.0,114.0,2840.42,Closed,
Invoice,2024-02-08T00:00:00,JTW100248,2024-02-15T00:00:00,Georgina Martina Inc.,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-02-08T00:00:00,JTW100248,2024-02-15T00:00:00,Georgina Martina Inc.,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-02-08T00:00:00,JTW100249,2024-02-15T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,2122.35,Closed,
Invoice,2024-02-08T00:00:00,JTW100249,2024-02-15T00:00:00,Minaret College,TaxInclusive,CU42E0AUS,1.0,1529.41,GST,0.0,,,,1529.41,1529.41,2122.35,Closed,
Invoice,2024-02-08T00:00:00,JTW100249,2024-02-15T00:00:00,Minaret College,TaxInclusive,LAB1,3.0,100.0,GST,0.0,,,,300.0,300.0,2122.35,Closed,
Invoice,2024-02-08T00:00:00,JTW100250,2024-02-15T00:00:00,Soul Pod,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-02-08T00:00:00,JTW100250,2024-02-15T00:00:00,Soul Pod,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-02-09T00:00:00,JTW100251,2024-02-16T00:00:00,Mr Donut ,TaxInclusive,VOUCHKS-L,1.0,545.0,GST,0.0,,,,545.0,545.0,599.5,Closed,
Invoice,2024-02-12T00:00:00,JTW100252,2024-02-19T00:00:00,Rich Films,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,1065.9,Closed,
Invoice,2024-02-12T00:00:00,JTW100252,2024-02-19T00:00:00,Rich Films,TaxInclusive,2000121000,1.0,411.0,GST,0.0,,,,411.0,411.0,1065.9,Closed,
Invoice,2024-02-12T00:00:00,JTW100252,2024-02-19T00:00:00,Rich Films,TaxInclusive,NEPSDC1A01B,1.0,136.0,GST,0.0,,,,136.0,136.0,1065.9,Closed,
Invoice,2024-02-12T00:00:00,JTW100252,2024-02-19T00:00:00,Rich Films,TaxInclusive,CSD-1200,1.0,22.0,GST,0.0,,,,22.0,22.0,1065.9,Closed,
Invoice,2024-02-12T00:00:00,JTW100252,2024-02-19T00:00:00,Rich Films,TaxInclusive,INSTALL,1.0,300.0,GST,0.0,,,,300.0,300.0,1065.9,Closed,
Invoice,2024-02-12T00:00:00,JTW100253,2024-02-19T00:00:00,Aquinas College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,3882.64,Closed,
Invoice,2024-02-12T00:00:00,JTW100253,2024-02-19T00:00:00,Aquinas College,TaxInclusive,CU42E0AUS,1.0,1529.41,GST,0.0,,,,1529.41,1529.41,3882.64,Closed,
Invoice,2024-02-12T00:00:00,JTW100253,2024-02-19T00:00:00,Aquinas College,TaxInclusive,WRDB0M4B,2.0,550.13,GST,0.0,,,,1100.26,1100.26,3882.64,Closed,
Invoice,2024-02-12T00:00:00,JTW100253,2024-02-19T00:00:00,Aquinas College,TaxInclusive,LAB1,8.0,100.0,GST,0.0,,,,800.0,800.0,3882.64,Closed,
Invoice,2024-02-12T00:00:00,JTW100256,2024-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,CONS,1.0,90.0,GST,0.0,,,,90.0,90.0,957.0,Closed,
Invoice,2024-02-12T00:00:00,JTW100256,2024-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,NMA1100N00CSBNR,1.0,690.0,GST,0.0,,,,690.0,690.0,957.0,Closed,
Invoice,2024-02-12T00:00:00,JTW100256,2024-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,CLAB1,1.0,90.0,GST,0.0,,,,90.0,90.0,957.0,Closed,
Invoice,2024-02-12T00:00:00,JTW100259,2024-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,CONS,1.0,90.0,GST,0.0,,,,90.0,90.0,198.0,Closed,
Invoice,2024-02-12T00:00:00,JTW100259,2024-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,CLAB1,1.0,90.0,GST,0.0,,,,90.0,90.0,198.0,Closed,
Invoice,2024-02-18T00:00:00,JTW100272,2024-02-25T00:00:00,Mater Christi College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,1002.1,Closed,
Invoice,2024-02-18T00:00:00,JTW100272,2024-02-25T00:00:00,Mater Christi College,TaxInclusive,TP-TPS13-5DC,1.0,336.0,GST,0.0,,,,336.0,336.0,1002.1,Closed,
Invoice,2024-02-18T00:00:00,JTW100272,2024-02-25T00:00:00,Mater Christi College,TaxInclusive,TP-MEDIUM-KIT,1.0,275.0,GST,0.0,,,,275.0,275.0,1002.1,Closed,
Invoice,2024-02-18T00:00:00,JTW100272,2024-02-25T00:00:00,Mater Christi College,TaxInclusive,LAB1,2.0,100.0,GST,0.0,,,,200.0,200.0,1002.1,Closed,
Invoice,2024-02-18T00:00:00,JTW100273,2024-02-25T00:00:00,Harkaway Hills College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,1283.12,Closed,
Invoice,2024-02-18T00:00:00,JTW100273,2024-02-25T00:00:00,Harkaway Hills College,TaxInclusive,EB750Z00IMB565,1.0,1016.47,GST,0.0,,,,1016.47,1016.47,1283.12,Closed,
Invoice,2024-02-18T00:00:00,JTW100273,2024-02-25T00:00:00,Harkaway Hills College,TaxInclusive,LAB1,0.5,100.0,GST,0.0,,,,50.0,50.0,1283.12,Closed,
Invoice,2024-02-18T00:00:00,JTW100279,2024-02-25T00:00:00,McClelland College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,1579.6,Closed,
Invoice,2024-02-18T00:00:00,JTW100279,2024-02-25T00:00:00,McClelland College,TaxInclusive,3572SC,1.0,115.0,GST,0.0,,,,115.0,115.0,1579.6,Closed,
Invoice,2024-02-18T00:00:00,JTW100279,2024-02-25T00:00:00,McClelland College,TaxInclusive,EB750Z00IMB565,1.0,1121.0,GST,0.0,,,,1121.0,1121.0,1579.6,Closed,
Invoice,2024-02-18T00:00:00,JTW100279,2024-02-25T00:00:00,McClelland College,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,1579.6,Closed,
Invoice,2024-02-18T00:00:00,JTW100283,2024-02-25T00:00:00,Brighton Secondary College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,3615.7,Closed,
Invoice,2024-02-18T00:00:00,JTW100283,2024-02-25T00:00:00,Brighton Secondary College,TaxInclusive,NRCR2,12.0,39.0,GST,0.0,,,,468.0,468.0,3615.7,Closed,
Invoice,2024-02-18T00:00:00,JTW100283,2024-02-25T00:00:00,Brighton Secondary College,TaxInclusive,NECPLBWH,11.0,69.0,GST,0.0,,,,759.0,759.0,3615.7,Closed,
Invoice,2024-02-18T00:00:00,JTW100283,2024-02-25T00:00:00,Brighton Secondary College,TaxInclusive,INSTALL,1.0,1300.0,GST,0.0,,,,1300.0,1300.0,3615.7,Closed,
Invoice,2024-02-18T00:00:00,JTW100283,2024-02-25T00:00:00,Brighton Secondary College,TaxInclusive,NEPAWNCSFEG,12.0,55.0,GST,0.0,,,,660.0,660.0,3615.7,Closed,
Invoice,2024-02-18T00:00:00,JTW100284,2024-02-25T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,951.5,Closed,
Invoice,2024-02-18T00:00:00,JTW100284,2024-02-25T00:00:00,Minaret College,TaxInclusive,LAB1,7.0,100.0,GST,0.0,,,,700.0,700.0,951.5,Closed,
Invoice,2024-02-18T00:00:00,JTW100284,2024-02-25T00:00:00,Minaret College,TaxInclusive,MISC,1.0,65.0,GST,0.0,,,,65.0,65.0,951.5,Closed,
Invoice,2024-02-19T00:00:00,JTW100286,2024-02-26T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,66.0,GST,0.0,,,,66.0,66.0,72.6,Closed,
Invoice,2024-02-19T00:00:00,JTW100289,2024-02-26T00:00:00,Mentone Grammar,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,906.95,Closed,
Invoice,2024-02-19T00:00:00,JTW100289,2024-02-26T00:00:00,Mentone Grammar,TaxInclusive,CARD- MINI,1.0,724.5,GST,0.0,,,,724.5,724.5,906.95,Closed,
Invoice,2024-02-22T00:00:00,JTW100290,2024-02-29T00:00:00,Mentone Grammar,TaxInclusive,PFD04KB10,2.0,138.5,GST,0.0,,,,277.0,277.0,402.0,Closed,
Invoice,2024-02-22T00:00:00,JTW100290,2024-02-29T00:00:00,Mentone Grammar,TaxInclusive,PSM01K20,1.0,110.0,GST,0.0,,,,110.0,110.0,402.0,Closed,
Invoice,2024-02-22T00:00:00,JTW100290,2024-02-29T00:00:00,Mentone Grammar,TaxInclusive,POST,1.0,15.0,GST,0.0,,,,15.0,15.0,402.0,Closed,
Invoice,2024-02-22T00:00:00,JTW100291,2024-02-29T00:00:00,Helix Solutions group,TaxInclusive,LAB1,1.0,2100.0,GST,0.0,,,,2100.0,2100.0,2310.0,Closed,
Invoice,2024-02-22T00:00:00,JTW100294,2024-02-29T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - SWBL83/45QAKSC,2.0,147.0,GST,0.0,,,,294.0,294.0,488.95,Closed,
Invoice,2024-02-22T00:00:00,JTW100294,2024-02-29T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,7.0,21.5,GST,0.0,,,,150.5,150.5,488.95,Closed,
Invoice,2024-02-22T00:00:00,JTW100295,2024-02-29T00:00:00,Killester College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,13774.79,Closed,
Invoice,2024-02-22T00:00:00,JTW100295,2024-02-29T00:00:00,Killester College,TaxInclusive,EB750Z00IMB56,8.0,969.2,GST,0.0,,,,7753.6,7753.6,13774.79,Closed,
Invoice,2024-02-22T00:00:00,JTW100295,2024-02-29T00:00:00,Killester College,TaxInclusive,ESCINSTALL ,8.0,99.0,GST,0.0,,,,792.0,792.0,13774.79,Closed,
Invoice,2024-02-22T00:00:00,JTW100295,2024-02-29T00:00:00,Killester College,TaxInclusive,PSPACEOPT0033,8.0,166.95,GST,0.0,,,,1335.6,1335.6,13774.79,Closed,
Invoice,2024-02-22T00:00:00,JTW100295,2024-02-29T00:00:00,Killester College,TaxInclusive,GATEWAYW3CAUS,2.0,518.63,GST,0.0,,,,1037.26,1037.26,13774.79,Closed,
Invoice,2024-02-22T00:00:00,JTW100295,2024-02-29T00:00:00,Killester College,TaxInclusive,RFNODE3,6.0,160.68,GST,0.0,,,,964.08,964.08,13774.79,Closed,
Invoice,2024-02-22T00:00:00,JTW100295,2024-02-29T00:00:00,Killester College,TaxInclusive,AHNODE,6.0,40.0,GST,0.0,,,,240.0,240.0,13774.79,Closed,
Invoice,2024-02-22T00:00:00,JTW100295,2024-02-29T00:00:00,Killester College,TaxInclusive,AHGATE,2.0,150.0,GST,0.0,,,,300.0,300.0,13774.79,Closed,
Invoice,2024-02-25T00:00:00,JTW100297,2024-03-03T00:00:00,2 Construct ,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,1870.0,Closed,
Invoice,2024-02-25T00:00:00,JTW100297,2024-03-03T00:00:00,2 Construct ,TaxInclusive,LAB1,16.0,100.0,GST,0.0,,,,1600.0,1600.0,1870.0,Closed,
Invoice,2024-02-25T00:00:00,JTW100298,2024-03-03T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,3788.91,Closed,
Invoice,2024-02-25T00:00:00,JTW100298,2024-03-03T00:00:00,Minaret College,TaxInclusive,ESCINSTALL ,3.0,60.0,GST,0.0,,,,180.0,180.0,3788.91,Closed,
Invoice,2024-02-25T00:00:00,JTW100298,2024-03-03T00:00:00,Minaret College,TaxInclusive,COPLEG65IM,3.0,38.35,GST,0.0,,,,115.05,115.05,3788.91,Closed,
Invoice,2024-02-25T00:00:00,JTW100298,2024-03-03T00:00:00,Minaret College,TaxInclusive,EB750Z00IMB565,3.0,1016.47,GST,0.0,,,,3049.41,3049.41,3788.91,Closed,
Invoice,2024-02-25T00:00:00,JTW100299,2024-03-03T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,1765.39,Closed,
Invoice,2024-02-25T00:00:00,JTW100299,2024-03-03T00:00:00,Minaret College,TaxInclusive,FES20,1.0,291.9,GST,0.0,,,,291.9,291.9,1765.39,Closed,
Invoice,2024-02-25T00:00:00,JTW100299,2024-03-03T00:00:00,Minaret College,TaxInclusive,CSD-WEL2220-RED,1.0,55.0,GST,0.0,,,,55.0,55.0,1765.39,Closed,
Invoice,2024-02-25T00:00:00,JTW100299,2024-03-03T00:00:00,Minaret College,TaxInclusive,INSTALL,1.0,1000.0,GST,0.0,,,,1000.0,1000.0,1765.39,Closed,
Invoice,2024-02-25T00:00:00,JTW100299,2024-03-03T00:00:00,Minaret College,TaxInclusive,TP-RLB1-S,1.0,22.0,GST,0.0,,,,22.0,22.0,1765.39,Closed,
Invoice,2024-02-25T00:00:00,JTW100299,2024-03-03T00:00:00,Minaret College,TaxInclusive,NEPSDC1A01B,1.0,136.0,GST,0.0,,,,136.0,136.0,1765.39,Closed,
Invoice,2024-02-25T00:00:00,JTW100301,2024-03-03T00:00:00,Minaret College,TaxInclusive,3572SC,1.0,115.0,GST,0.0,,,,115.0,115.0,1479.5,Closed,
Invoice,2024-02-25T00:00:00,JTW100301,2024-03-03T00:00:00,Minaret College,TaxInclusive,EB7P0Z00IMBB6,1.0,1030.0,GST,0.0,,,,1030.0,1030.0,1479.5,Closed,
Invoice,2024-02-25T00:00:00,JTW100301,2024-03-03T00:00:00,Minaret College,TaxInclusive,LAB1,2.0,100.0,GST,0.0,,,,200.0,200.0,1479.5,Closed,
Invoice,2024-02-26T00:00:00,JTW100302,2024-03-04T00:00:00,Log Cabin Park Accommodation,TaxInclusive,ONS1,1.0,110.0,GST,0.0,,,,110.0,110.0,695.2,Closed,
