Type,Invoice Date,Invoice No,Due Date,Customer,Global Tax calculation,Product/Service,Product/Service Quantity,Product/Service Unit Price,Product/Service Tax Rate,Product/Service Tax Amount,Product/Service Class,Currency Code,Exchange Rate,Amount,Tax Exclusive Amount,Total Invoice Amount,Status
Invoice,2025-02-02T00:00:00,JTW101378,2025-02-09T00:00:00,Heidelberg Primary School,TaxInclusive,UM150ZRIMB56,2.0,745.07,GST,0,,,,1490.14,1490.14,2611.11,Closed
Invoice,2025-02-02T00:00:00,JTW101378,2025-02-09T00:00:00,Heidelberg Primary School,TaxInclusive,PSPACEOPT0033,2.0,166.95,GST,0,,,,333.9,333.9,2611.11,Closed
Invoice,2025-02-02T00:00:00,JTW101378,2025-02-09T00:00:00,Heidelberg Primary School,TaxInclusive,RFNODE3,1.0,155.0,GST,0,,,,155.0,155.0,2611.11,Closed
Invoice,2025-02-02T00:00:00,JTW101378,2025-02-09T00:00:00,Heidelberg Primary School,TaxInclusive,ESCINSTALL ,2.0,60.0,GST,0,,,,120.0,120.0,2611.11,Closed
Invoice,2025-02-02T00:00:00,JTW101378,2025-02-09T00:00:00,Heidelberg Primary School,TaxInclusive,AHNODE,1.0,98.0,GST,0,,,,98.0,98.0,2611.11,Closed
Invoice,2025-02-02T00:00:00,JTW101378,2025-02-09T00:00:00,Heidelberg Primary School,TaxInclusive,COPLEG65IM,2.0,38.35,GST,0,,,,76.7,76.7,2611.11,Closed
Invoice,2025-02-02T00:00:00,JTW101379,2025-02-09T00:00:00,Killester College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,165.0,Closed
Invoice,2025-02-02T00:00:00,JTW101379,2025-02-09T00:00:00,Killester College,TaxInclusive,LAB1,0.5,100.0,GST,0,,,,50.0,50.0,165.0,Closed
Invoice,2025-02-02T00:00:00,JTW101380,2025-02-09T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,906.85,Closed
Invoice,2025-02-02T00:00:00,JTW101380,2025-02-09T00:00:00,Cardinia Shire Council,TaxInclusive,UM150ZRIMB56,1.0,745.07,GST,0,,,,596.06,596.06,906.85,Closed
Invoice,2025-02-02T00:00:00,JTW101380,2025-02-09T00:00:00,Cardinia Shire Council,TaxInclusive,ESCINSTALL ,1.0,90.0,GST,0,,,,90.0,90.0,906.85,Closed
Invoice,2025-02-02T00:00:00,JTW101380,2025-02-09T00:00:00,Cardinia Shire Council,TaxInclusive,COPLEG65IM,1.0,38.35,GST,0,,,,38.35,38.35,906.85,Closed
Invoice,2025-02-02T00:00:00,JTW101381,2025-02-09T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,906.85,Closed
Invoice,2025-02-02T00:00:00,JTW101381,2025-02-09T00:00:00,Cardinia Shire Council,TaxInclusive,UM150ZRIMB56,1.0,745.07,GST,0,,,,596.06,596.06,906.85,Closed
Invoice,2025-02-02T00:00:00,JTW101381,2025-02-09T00:00:00,Cardinia Shire Council,TaxInclusive,ESCINSTALL ,1.0,90.0,GST,0,,,,90.0,90.0,906.85,Closed
Invoice,2025-02-02T00:00:00,JTW101381,2025-02-09T00:00:00,Cardinia Shire Council,TaxInclusive,COPLEG65IM,1.0,38.35,GST,0,,,,38.35,38.35,906.85,Closed
Invoice,2025-02-02T00:00:00,JTW101382,2025-02-09T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,906.85,Closed
Invoice,2025-02-02T00:00:00,JTW101382,2025-02-09T00:00:00,Cardinia Shire Council,TaxInclusive,UM150ZRIMB56,1.0,745.07,GST,0,,,,596.06,596.06,906.85,Closed
Invoice,2025-02-02T00:00:00,JTW101382,2025-02-09T00:00:00,Cardinia Shire Council,TaxInclusive,ESCINSTALL ,1.0,90.0,GST,0,,,,90.0,90.0,906.85,Closed
Invoice,2025-02-02T00:00:00,JTW101382,2025-02-09T00:00:00,Cardinia Shire Council,TaxInclusive,COPLEG65IM,1.0,38.35,GST,0,,,,38.35,38.35,906.85,Closed
Invoice,2025-02-03T00:00:00,JTW101383,2025-02-10T00:00:00,Saints College,TaxInclusive,ECB04B0AUS,1.0,1141.63,GST,0,,,,1141.63,1141.63,1255.79,Closed
Invoice,2025-02-03T00:00:00,JTW101384,2025-02-10T00:00:00,Catherine McAuley College,TaxInclusive,PFM01KB10,1.0,110.5,GST,0,,,,110.5,110.5,138.05,Closed
Invoice,2025-02-03T00:00:00,JTW101384,2025-02-10T00:00:00,Catherine McAuley College,TaxInclusive,POST,1.0,15.0,GST,0,,,,15.0,15.0,138.05,Closed
Invoice,2025-02-03T00:00:00,JTW101385,2025-02-10T00:00:00,Minaret College,TaxInclusive,ONS1,3.0,100.0,GST,0,,,,300.0,300.0,8129.0,Closed
Invoice,2025-02-03T00:00:00,JTW101385,2025-02-10T00:00:00,Minaret College,TaxInclusive,SALTO-MAINT-NEO,86.0,80.0,GST,0,,,,6880.0,6880.0,8129.0,Closed
Invoice,2025-02-03T00:00:00,JTW101385,2025-02-10T00:00:00,Minaret College,TaxInclusive,SALTO-MAINT,6.0,35.0,GST,0,,,,210.0,210.0,8129.0,Closed
Invoice,2025-02-05T00:00:00,JTW101386,2025-02-12T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - SWBL83/45QAKSC,1.0,168.0,GST,0,,,,168.0,168.0,184.8,Closed
Invoice,2025-02-05T00:00:00,JTW101387,2025-02-12T00:00:00,Excel Strata Managers Pty Ltd,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-05T00:00:00,JTW101387,2025-02-12T00:00:00,Excel Strata Managers Pty Ltd,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-05T00:00:00,JTW101388,2025-02-12T00:00:00,Harkaway Hills College,TaxInclusive,EM750Z00IMBB65,2.0,1119.51,GST,0,,,,2239.02,2239.02,3181.82,Closed
Invoice,2025-02-05T00:00:00,JTW101388,2025-02-12T00:00:00,Harkaway Hills College,TaxInclusive,MINI60MM,2.0,44.0,GST,0,,,,88.0,88.0,3181.82,Closed
Invoice,2025-02-05T00:00:00,JTW101388,2025-02-12T00:00:00,Harkaway Hills College,TaxInclusive,PSPACEOPT0033,2.0,183.65,GST,0,,,,367.3,367.3,3181.82,Closed
Invoice,2025-02-05T00:00:00,JTW101388,2025-02-12T00:00:00,Harkaway Hills College,TaxInclusive,ESCINSTALL ,2.0,66.0,GST,0,,,,132.0,132.0,3181.82,Closed
Invoice,2025-02-05T00:00:00,JTW101388,2025-02-12T00:00:00,Harkaway Hills College,TaxInclusive,RFNODE3,1.0,170.5,GST,0,,,,170.5,170.5,3181.82,Closed
Invoice,2025-02-05T00:00:00,JTW101388,2025-02-12T00:00:00,Harkaway Hills College,TaxInclusive,AHNODE,1.0,185.0,GST,0,,,,185.0,185.0,3181.82,Closed
Invoice,2025-02-05T00:00:00,JTW101389,2025-02-12T00:00:00,Jacana School for Autism,TaxInclusive,POST,1.0,12.0,GST,0,,,,12.0,12.0,256.3,Closed
Invoice,2025-02-05T00:00:00,JTW101389,2025-02-12T00:00:00,Jacana School for Autism,TaxInclusive,PFM01KB10,2.0,110.5,GST,0,,,,221.0,221.0,256.3,Closed
Invoice,2025-02-06T00:00:00,JTW101390,2025-02-13T00:00:00,COCKATOO PRIMARY SCHOOL ,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,236.5,Closed
Invoice,2025-02-06T00:00:00,JTW101390,2025-02-13T00:00:00,COCKATOO PRIMARY SCHOOL ,TaxInclusive,3572SC,1.0,115.0,GST,0,,,,115.0,115.0,236.5,Closed
Invoice,2025-01-12T00:00:00,JTW101327,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,6843.65,Closed
Invoice,2025-01-12T00:00:00,JTW101327,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,EM750Z00IMB565,5.0,1016.47,GST,0,,,,5082.35,5082.35,6843.65,Closed
Invoice,2025-01-12T00:00:00,JTW101327,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,MINI60MM,5.0,68.0,GST,0,,,,340.0,340.0,6843.65,Closed
Invoice,2025-01-12T00:00:00,JTW101327,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,COPLE055IMCD,5.0,69.83,GST,0,,,,349.15,349.15,6843.65,Closed
Invoice,2025-01-12T00:00:00,JTW101327,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,ESCINSTALL ,5.0,70.0,GST,0,,,,350.0,350.0,6843.65,Closed
Invoice,2025-01-12T00:00:00,JTW101328,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1354.62,Closed
Invoice,2025-01-12T00:00:00,JTW101328,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,EM750Z00IMB565,1.0,1016.47,GST,0,,,,1016.47,1016.47,1354.62,Closed
Invoice,2025-01-12T00:00:00,JTW101328,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,3572SC,1.0,115.0,GST,0,,,,115.0,115.0,1354.62,Closed
Invoice,2025-01-12T00:00:00,JTW101329,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,7818.36,Closed
Invoice,2025-01-12T00:00:00,JTW101329,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,UM150ZRIMB56,3.0,745.07,GST,0,,,,2235.21,2235.21,7818.36,Closed
Invoice,2025-01-12T00:00:00,JTW101329,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,EM750Z00IMB565,3.0,1016.47,GST,0,,,,3049.41,3049.41,7818.36,Closed
Invoice,2025-01-12T00:00:00,JTW101329,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,MINI60MM,6.0,68.0,GST,0,,,,408.0,408.0,7818.36,Closed
Invoice,2025-01-12T00:00:00,JTW101329,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,COPLE055IMCD,6.0,69.83,GST,0,,,,418.98,418.98,7818.36,Closed
Invoice,2025-01-12T00:00:00,JTW101329,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,ESCINSTALL ,6.0,70.0,GST,0,,,,420.0,420.0,7818.36,Closed
Invoice,2025-01-12T00:00:00,JTW101329,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,LB050A20,1.0,476.0,GST,0,,,,476.0,476.0,7818.36,Closed
Invoice,2025-01-12T00:00:00,JTW101330,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,6.0,29.5,GST,0,,,,177.0,177.0,194.7,Closed
Invoice,2025-01-12T00:00:00,JTW101331,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,330.0,Closed
Invoice,2025-01-12T00:00:00,JTW101331,2025-01-19T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,2.0,100.0,GST,0,,,,200.0,200.0,330.0,Closed
Invoice,2025-01-13T00:00:00,JTW101332,2025-01-20T00:00:00,St Margarets Berwick ,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,4409.9,Closed
Invoice,2025-01-13T00:00:00,JTW101332,2025-01-20T00:00:00,St Margarets Berwick ,TaxInclusive, IR-995025,1.0,770.0,GST,0,,,,770.0,770.0,4409.9,Closed
Invoice,2025-01-13T00:00:00,JTW101332,2025-01-20T00:00:00,St Margarets Berwick ,TaxInclusive,PDX-PMD75,8.0,115.0,GST,0,,,,920.0,920.0,4409.9,Closed
Invoice,2025-01-13T00:00:00,JTW101332,2025-01-20T00:00:00,St Margarets Berwick ,TaxInclusive,IR-995400,1.0,440.0,GST,0,,,,440.0,440.0,4409.9,Closed
Invoice,2025-01-13T00:00:00,JTW101332,2025-01-20T00:00:00,St Margarets Berwick ,TaxInclusive,INSTALL,1.0,950.0,GST,0,,,,950.0,950.0,4409.9,Closed
Invoice,2025-01-13T00:00:00,JTW101332,2025-01-20T00:00:00,St Margarets Berwick ,TaxInclusive,IK-996005S8ZPSB,1.0,829.0,GST,0,,,,829.0,829.0,4409.9,Closed
Invoice,2025-01-28T00:00:00,JTW101355,2025-02-04T00:00:00,Saints College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-01-28T00:00:00,JTW101355,2025-02-04T00:00:00,Saints College,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-01-28T00:00:00,JTW101356,2025-02-04T00:00:00,Geoff  Sammons,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,357.5,Closed
Invoice,2025-01-28T00:00:00,JTW101356,2025-02-04T00:00:00,Geoff  Sammons,TaxInclusive,DH-PFM350-360,1.0,125.0,GST,0,,,,125.0,125.0,357.5,Closed
Invoice,2025-01-28T00:00:00,JTW101356,2025-02-04T00:00:00,Geoff  Sammons,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,357.5,Closed
Invoice,2025-01-22T00:00:00,JTW101349,2025-01-29T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,PFM01KB10,2.0,110.5,GST,0,,,,221.0,221.0,256.3,Closed
Invoice,2025-01-22T00:00:00,JTW101349,2025-01-29T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,POST,1.0,12.0,GST,0,,,,12.0,12.0,256.3,Closed
Invoice,2025-01-22T00:00:00,JTW101350,2025-01-29T00:00:00,Mentone Grammar,TaxInclusive,CFAD207BEST10,2.0,131.0,GST,0,,,,262.0,262.0,288.2,Closed
Invoice,2025-01-22T00:00:00,JTW101351,2025-01-29T00:00:00,Mentone Grammar,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,4217.48,Closed
Invoice,2025-01-22T00:00:00,JTW101351,2025-01-29T00:00:00,Mentone Grammar,TaxInclusive,EM750Z00IMBB65,3.0,1017.74,GST,0,,,,3053.22,3053.22,4217.48,Closed
Invoice,2025-01-22T00:00:00,JTW101351,2025-01-29T00:00:00,Mentone Grammar,TaxInclusive,PSPACEOPT0033,3.0,166.95,GST,0,,,,500.85,500.85,4217.48,Closed
Invoice,2025-01-22T00:00:00,JTW101351,2025-01-29T00:00:00,Mentone Grammar,TaxInclusive,ESCINSTALL ,3.0,60.0,GST,0,,,,180.0,180.0,4217.48,Closed
Invoice,2025-01-22T00:00:00,JTW101352,2025-01-29T00:00:00,Mentone Grammar,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,3429.12,Closed
Invoice,2025-01-22T00:00:00,JTW101352,2025-01-29T00:00:00,Mentone Grammar,TaxInclusive,EM750Z00IMBB65,2.0,1017.74,GST,0,,,,2035.48,2035.48,3429.12,Closed
Invoice,2025-01-22T00:00:00,JTW101352,2025-01-29T00:00:00,Mentone Grammar,TaxInclusive,PSPACEOPT0033,2.0,166.95,GST,0,,,,333.9,333.9,3429.12,Closed
Invoice,2025-01-22T00:00:00,JTW101352,2025-01-29T00:00:00,Mentone Grammar,TaxInclusive,ESCINSTALL ,2.0,60.0,GST,0,,,,120.0,120.0,3429.12,Closed
Invoice,2025-01-22T00:00:00,JTW101352,2025-01-29T00:00:00,Mentone Grammar,TaxInclusive,CL100B5002SC,2.0,264.0,GST,0,,,,528.0,528.0,3429.12,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,137.5,GST,0,,,,137.5,137.5,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,75.0,GST,0,,,,75.0,75.0,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,125.0,GST,0,,,,125.0,125.0,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,125.0,GST,0,,,,125.0,125.0,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,237.5,GST,0,,,,237.5,237.5,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,187.5,GST,0,,,,187.5,187.5,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,112.5,GST,0,,,,112.5,112.5,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,225.0,GST,0,,,,225.0,225.0,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,212.5,GST,0,,,,212.5,212.5,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,300.0,GST,0,,,,300.0,300.0,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,125.0,GST,0,,,,125.0,125.0,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,425.0,GST,0,,,,425.0,425.0,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,337.0,GST,0,,,,337.0,337.0,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,412.5,GST,0,,,,412.5,412.5,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,337.0,GST,0,,,,337.0,337.0,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,112.5,GST,0,,,,112.5,112.5,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,337.0,GST,0,,,,337.0,337.0,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,1024.5,GST,0,,,,1024.5,1024.5,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,262.5,GST,0,,,,262.5,262.5,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,512.0,GST,0,,,,512.0,512.0,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,137.5,GST,0,,,,137.5,137.5,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,287.5,GST,0,,,,287.5,287.5,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,187.5,GST,0,,,,187.5,187.5,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,287.5,GST,0,,,,287.5,287.5,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,512.5,GST,0,,,,512.5,512.5,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,200.0,GST,0,,,,200.0,200.0,8371.0,Closed
Invoice,2025-01-23T00:00:00,JTW101353,2025-01-30T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,375.0,GST,0,,,,375.0,375.0,8371.0,Closed
Invoice,2025-01-24T00:00:00,JTW101354,2025-01-31T00:00:00,Aquinas College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1452.81,Closed
Invoice,2025-01-24T00:00:00,JTW101354,2025-01-31T00:00:00,Aquinas College,TaxInclusive,EM750Z00IMBB65,1.0,1017.74,GST,0,,,,1017.74,1017.74,1452.81,Closed
Invoice,2025-01-24T00:00:00,JTW101354,2025-01-31T00:00:00,Aquinas College,TaxInclusive,SG-SBML30,1.0,143.0,GST,0,,,,143.0,143.0,1452.81,Closed
Invoice,2025-01-24T00:00:00,JTW101354,2025-01-31T00:00:00,Aquinas College,TaxInclusive,ESCINSTALL ,1.0,60.0,GST,0,,,,60.0,60.0,1452.81,Closed
Invoice,2025-02-06T00:00:00,JTW101391,2025-02-13T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1413.9,Closed
Invoice,2025-02-06T00:00:00,JTW101391,2025-02-13T00:00:00,Minaret College,TaxInclusive,NMA1100N00CSBNR,1.0,843.66,GST,0,,,,843.66,843.66,1413.9,Closed
Invoice,2025-02-06T00:00:00,JTW101391,2025-02-13T00:00:00,Minaret College,TaxInclusive,5090CPCT,1.0,21.7,GST,0,,,,21.7,21.7,1413.9,Closed
Invoice,2025-02-06T00:00:00,JTW101391,2025-02-13T00:00:00,Minaret College,TaxInclusive,LAB1,3.0,100.0,GST,0,,,,300.0,300.0,1413.9,Closed
Invoice,2025-02-06T00:00:00,JTW101391,2025-02-13T00:00:00,Minaret College,TaxInclusive,57118Y,8.0,2.5,GST,0,,,,20.0,20.0,1413.9,Closed
Invoice,2025-02-06T00:00:00,JTW101392,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,250.0,GST,0,,,,250.0,250.0,2895.75,Closed
Invoice,2025-02-06T00:00:00,JTW101392,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,125.0,GST,0,,,,125.0,125.0,2895.75,Closed
Invoice,2025-02-06T00:00:00,JTW101392,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,120.0,GST,0,,,,120.0,120.0,2895.75,Closed
Invoice,2025-02-06T00:00:00,JTW101392,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,150.0,GST,0,,,,150.0,150.0,2895.75,Closed
Invoice,2025-02-06T00:00:00,JTW101392,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,62.5,GST,0,,,,62.5,62.5,2895.75,Closed
Invoice,2025-02-06T00:00:00,JTW101392,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,62.5,GST,0,,,,62.5,62.5,2895.75,Closed
Invoice,2025-02-06T00:00:00,JTW101392,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,212.5,GST,0,,,,212.5,212.5,2895.75,Closed
Invoice,2025-02-06T00:00:00,JTW101392,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,375.0,GST,0,,,,375.0,375.0,2895.75,Closed
Invoice,2025-02-06T00:00:00,JTW101392,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,1187.5,GST,0,,,,1187.5,1187.5,2895.75,Closed
Invoice,2025-02-06T00:00:00,JTW101392,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,87.5,GST,0,,,,87.5,87.5,2895.75,Closed
Invoice,2025-02-06T00:00:00,JTW101393,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - POLE CAM,4.0,80.0,GST,0,,,,320.0,320.0,704.0,Closed
Invoice,2025-02-06T00:00:00,JTW101393,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - POLE CAM,4.0,80.0,GST,0,,,,320.0,320.0,704.0,Closed
Invoice,2025-02-06T00:00:00,JTW101394,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - POLE CAM,3.0,90.0,GST,0,,,,270.0,270.0,462.0,Closed
Invoice,2025-02-06T00:00:00,JTW101394,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - CAM DELIVERY,1.0,150.0,GST,0,,,,150.0,150.0,462.0,Closed
Invoice,2025-02-06T00:00:00,JTW101395,2025-02-13T00:00:00,Aquinas College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,187.0,Closed
Invoice,2025-02-06T00:00:00,JTW101395,2025-02-13T00:00:00,Aquinas College,TaxInclusive,MISC,1.0,70.0,GST,0,,,,70.0,70.0,187.0,Closed
Invoice,2025-02-06T00:00:00,JTW101396,2025-02-13T00:00:00,North Ringwood Tennis Club,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,433.4,Closed
Invoice,2025-02-06T00:00:00,JTW101396,2025-02-13T00:00:00,North Ringwood Tennis Club,TaxInclusive,IR-999039,1.0,194.0,GST,0,,,,194.0,194.0,433.4,Closed
Invoice,2025-02-06T00:00:00,JTW101396,2025-02-13T00:00:00,North Ringwood Tennis Club,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,433.4,Closed
Invoice,2025-02-06T00:00:00,JTW101397,2025-02-13T00:00:00,Cockatoo Neighbourhood House,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-06T00:00:00,JTW101397,2025-02-13T00:00:00,Cockatoo Neighbourhood House,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-06T00:00:00,JTW101398,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-06T00:00:00,JTW101398,2025-02-13T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-02-12T00:00:00,JTW101399,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,4654.75,Closed
Invoice,2025-02-12T00:00:00,JTW101399,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - SWBLA5590QAKSC,19.0,175.0,GST,0,,,,3325.0,3325.0,4654.75,Closed
Invoice,2025-02-12T00:00:00,JTW101399,2025-02-19T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,5.0,29.5,GST,0,,,,147.5,147.5,4654.75,Closed
