ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,InvoiceNumber,Reference,InvoiceDate,DueDate,Total,InventoryItemCode,Description,Quantity,UnitAmount,LineAmount,Discount,AccountCode,TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme,LineAmountType,Status
Hendl and Murray Engineering,,,,,,,,,,1554,,31/07/2025,20/08/2025,46912.87,,Hautapu Fonterra,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Hendl and Murray Engineering,,,,,,,,,,1554,,31/07/2025,20/08/2025,46912.87,,"Insulate and clad Glycol supply and return 76.2 dairy tube.
Insulation: 50mm Thermobreak/XLPE 9705, elastomeric foam.
Cladding: 0.55mm 304 Stainless Steel, 0.9mm Aluminium 5005
Flash penetrations x 20",1,40793.8,40793.8,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Hendl and Murray Engineering,,,,,,,,,,1554,,31/07/2025,20/08/2025,46912.87,,Revised,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1555,,31/07/2025,20/08/2025,85499.63,,"Tatua Co-Op Dairy Co Ltd
INSULATION AND CLADDING FOR FOODS II PROJECT",1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1555,,31/07/2025,20/08/2025,85499.63,,Insulate and clad Condensate Line,1,8908.0,8908.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1555,,31/07/2025,20/08/2025,85499.63,,50% July Progress Claim,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1555,,31/07/2025,20/08/2025,85499.63,,Insulate and clad 55 Degree Hot Water Line,1,29864.0,29864.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1555,,31/07/2025,20/08/2025,85499.63,,50% July Progress Claim,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1555,,31/07/2025,20/08/2025,85499.63,,Insulate and clad 75 Degree Hot Water Line,1,35575.5,35575.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1555,,31/07/2025,20/08/2025,85499.63,,50% July Progress Claim,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Cushman Wakefield,,,,,,,,,,1570,,22/08/2025,20/09/2025,28934.69,,Waterworld Te Rapa,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Cushman Wakefield,,,,,,,,,,1570,,22/08/2025,20/09/2025,28934.69,,"Insulate hot water copper NB lines  and headers in plant room.
Insulation: 40mm and 50mm 9705 ",1,25160.6,25160.6,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Cushman Wakefield,,,,,,,,,,1570,,22/08/2025,20/09/2025,28934.69,,"Note: Documentation of 0% asbestos in work area must be presented prior to commencement of any work.
There is 8 - 10 week lead time for any work once a purchase order number has been raised.",1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Open Country Dairy,,,,,,,,,,1571,,22/08/2025,20/09/2025,670.45,,OCD Waharoa,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Open Country Dairy,,,,,,,,,,1571,,22/08/2025,20/09/2025,670.45,,Repair pipework insulation and cladding as requested above D2 radiator.,1,583.0,583.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Co-operative Group Limited,,,,,,,,,,1572,,22/08/2025,20/09/2025,1276.5,,Fonterra Te Awamutu,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Co-operative Group Limited,,,,,,,,,,1572,,22/08/2025,20/09/2025,1276.5,,Insulate Transport Acid Tank as requested and as per emailed pictures. ,1,1110.0,1110.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1573,,22/08/2025,20/09/2025,1667.5,,"Insulate and clad tank as requested.
Insulation: 50mm foil faced Rockwool 80kg/m3.
Cladding: 0.9mm Stainless Steel 304.",1,1450.0,1450.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DFI Engineering,,,,,,,,,,1574,,22/08/2025,20/09/2025,554.3,,Supply only,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DFI Engineering,,,,,,,,,,1574,,22/08/2025,20/09/2025,554.3,,"Wave bar 4kg per lineal metre 2.5m
Foil faced Rockwool 80kg/m3 ",1,482.0,482.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1575,,22/08/2025,20/09/2025,287.5,,Hautapu Fonterra,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1575,,22/08/2025,20/09/2025,287.5,,Repair cladding as requested at the waste water treatment plant.,1,250.0,250.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1583,,28/08/2025,20/09/2025,998.78,,Tatua Foods II,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1583,,28/08/2025,20/09/2025,998.78,,"Flash wall penetrations for service lines on hygiene side in UHT room as requested.
Material: 0.7mm 316 Stainless Steel",1,868.5,868.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Co-operative Group Limited,,,,,,,,,,1584,,31/08/2025,20/09/2025,3996.25,,Boiler 1 Energy Centre,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Co-operative Group Limited,,,,,,,,,,1584,,31/08/2025,20/09/2025,3996.25,,"Complete all works as scoped.  Make ID fan insulated shell removable with captive insulation.
Set termination cones back from flange to allow room for bolts.
Put two lots of LT7 patches over holes.",1,3475.0,3475.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Waitoa,,,,,,,,,,1585,,31/08/2025,20/09/2025,2552.43,,Boiler 1 Waitoa Fonterra,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Waitoa,,,,,,,,,,1585,,31/08/2025,20/09/2025,2552.43,,Cladding repair work in various areas of Boiler 1 as scoped,1,2219.5,2219.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1586,,31/08/2025,20/09/2025,2199.38,,Tatua Co-Op Dairies Foods II,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1586,,31/08/2025,20/09/2025,2199.38,,"Insulate and clad 50.8 Dairy Tube as requested.
Cladding: 0.55mm 304 Stainless Steel
Insulation: 40mm Elastomeric 9705",1,1912.5,1912.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
GEA New Zealand Limited,,,,,,,,,,1587,,31/08/2025,20/09/2025,3989.51,,Olam Tokoroa,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
GEA New Zealand Limited,,,,,,,,,,1587,,31/08/2025,20/09/2025,3989.51,,"Variational work.
Clad and insulate areas as requested and scoped.",1,3469.14,3469.14,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Hi-Tech Engineering,,,,,,,,,,1588,,31/08/2025,20/09/2025,3289.0,,Te Rapa Fonterra Basement,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Hi-Tech Engineering,,,,,,,,,,1588,,31/08/2025,20/09/2025,3289.0,,"Insulate 6 inch Dairy Tube at Fonterra Te Rapa.
Insulation: 152mm x 40 Thermobreak.
Cladding: 0.9mm Aluminium in Basement area of powder plant.",1,2860.0,2860.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1589,,31/08/2025,20/09/2025,91968.38,,"Tatua Co-Op Dairy Co Ltd
INSULATION AND CLADDING FOR FOODS II PROJECT",1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1589,,31/08/2025,20/09/2025,91968.38,,Insulate and clad 75 Degree hot water lines,1,35575.5,35575.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1589,,31/08/2025,20/09/2025,91968.38,,50% August claim - Completed,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1589,,31/08/2025,20/09/2025,91968.38,,Insulate and clad  chilled water lines,1,35489.0,35489.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1589,,31/08/2025,20/09/2025,91968.38,,50% August claim - Completed,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1589,,31/08/2025,20/09/2025,91968.38,,Insulate and clad condensate line,1,8908.0,8908.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1589,,31/08/2025,20/09/2025,91968.38,,50% August claim - Completed,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tira (NDA Engineering),,,,,,,,,,1597,,12/09/2025,20/10/2025,3144.68,,Hautapu Fonterra,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tira (NDA Engineering),,,,,,,,,,1597,,12/09/2025,20/10/2025,3144.68,,"Insulate and clad 6 inch spiral weld pipe between flanges and through expansion loop.
Insulation: 50mm Elastomeric 9705
Cladding: 0.9mm 5005 Aluminium",1,2734.5,2734.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tira (NDA Engineering),,,,,,,,,,1598,,12/09/2025,20/10/2025,1554.34,,Fonterra Hautapu,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tira (NDA Engineering),,,,,,,,,,1598,,12/09/2025,20/10/2025,1554.34,,Insulate 63.5 Dairy Tube as requested.,1,1351.6,1351.6,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Dairy Goat Co-operative (NZ) Ltd,,,,,,,,,,1600,,15/09/2025,20/10/2025,1323.94,,Dairy Goat Co-Op,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Dairy Goat Co-operative (NZ) Ltd,,,,,,,,,,1600,,15/09/2025,20/10/2025,1323.94,,"Insulate pipework in compressor room as scoped.
Insulation: 9705 Elastomeric foil faced",1,1151.25,1151.25,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Dairy Goat Co-operative (NZ) Ltd,,,,,,,,,,1601,,15/09/2025,20/10/2025,4430.78,,Dairy Goat  Co-Op D1,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Dairy Goat Co-operative (NZ) Ltd,,,,,,,,,,1601,,15/09/2025,20/10/2025,4430.78,,"Remove existing cladding and insulation.  Fit replacement insulation and cladding.
Insulation: 38mm and 50mm fibreglass pre-formed pipe section 80kg/m3.
Cladding: 0.55mm 304 Stainless Steel.
Work scoped by Lyall from TPS",1,3852.85,3852.85,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Dairy Goat Co-operative (NZ) Ltd,,,,,,,,,,1601,,15/09/2025,20/10/2025,4430.78,,Revised quote,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Dairy Goat Co-operative (NZ) Ltd,,,,,,,,,,1602,,15/09/2025,20/10/2025,2268.95,,Dairy Goat Co-op,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Dairy Goat Co-operative (NZ) Ltd,,,,,,,,,,1602,,15/09/2025,20/10/2025,2268.95,,"Insulate pipework and valves as requested and scoped in blending department.
Material: 25mm and 40mm elastomeric 9705",1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Dairy Goat Co-operative (NZ) Ltd,,,,,,,,,,1602,,15/09/2025,20/10/2025,2268.95,,1st area scoped: Valve Replacement,1,768.0,768.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Dairy Goat Co-operative (NZ) Ltd,,,,,,,,,,1602,,15/09/2025,20/10/2025,2268.95,,2nd area scoped: Ceiling Space,1,1205.0,1205.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1603,,15/09/2025,20/10/2025,15611.25,,Waitoa Fonterra UHT,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1603,,15/09/2025,20/10/2025,15611.25,,"Insulate and clad standardising lines in process hall UHT.
38.1mm (1 1/2 inch) 
Insulation: 40mm 9705 Elastomeric 
Cladding: 0.55mm 304 Stainless Steel",1,13575.0,13575.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Rendertech Limited,,,,,,,,,,1604,,15/09/2025,20/10/2025,2528.28,,Waitoa Natural Proteins,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Rendertech Limited,,,,,,,,,,1604,,15/09/2025,20/10/2025,2528.28,,"Replace drier insulation and cladding where previously removed for weld repair.
Insulation:  50mm Foil Faced Rockwool 80kg/m3
Cladding: 0.7mm 304 Stainless Steel",1,2198.5,2198.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1605,,15/09/2025,20/10/2025,4011.97,,Auckland Meat Processors,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1605,,15/09/2025,20/10/2025,4011.97,,"Remedial/Balance work for August.
Insulate and clad pipework as requested for Auckland Meat Processors.",1,3488.67,3488.67,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1606,,15/09/2025,20/10/2025,4247.01,,"Auckland Meat Processors, Auckland",1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1606,,15/09/2025,20/10/2025,4247.01,,"Remedial balance work for September.  
Insulate and clad pipework as requested for Auckland Meat Processors.",1,3693.05,3693.05,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Rendertech Limited,,,,,,,,,,1607,,15/09/2025,20/10/2025,8335.57,,Waitoa Industrial Estate,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Rendertech Limited,,,,,,,,,,1607,,15/09/2025,20/10/2025,8335.57,,Insulate and clad exposed pipework/valve that poses a potential burn hazard to personnel around plant as scoped.,1,7248.32,7248.32,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Eastside Refrigeration Ltd,,,,,,,,,,1608,,15/09/2025,20/10/2025,218.5,,"Supply only:
3 lengths 34 x 30 Thermobreak
2.5 lengths 34.9 x 25 XLPE",1,190.0,190.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
First Principle Contractors,,,,,,,,,,1609,,15/09/2025,20/10/2025,2227.55,,"Auckland Meat Processors, Otahuhu, Auckland",1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
First Principle Contractors,,,,,,,,,,1609,,15/09/2025,20/10/2025,2227.55,,"Insulate 38.1, 45 degree Celsius line as requested above amenities in ceiling space.
Insulation:  30mm 9705 Elastomeric.
Invoice includes travel and 50% accommodation.",1,1937.0,1937.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Wallace Proteins Ltd,,,,,,,,,,1614,,17/09/2025,20/10/2025,11245.56,,Wallace Rendering Dryer Area,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Wallace Proteins Ltd,,,,,,,,,,1614,,17/09/2025,20/10/2025,11245.56,,"Insulate and clad pipework as scoped behind dryer.
Insulation: 38mm per formed pipe section fibreglass 80kg/m3.
Cladding: 0.9mm 5005 Aluminium Stucco",1,9778.75,9778.75,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Wallace Proteins Ltd,,,,,,,,,,1615,,17/09/2025,20/10/2025,6443.11,,Wallaces Rendering Plant Boiler Room,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Wallace Proteins Ltd,,,,,,,,,,1615,,17/09/2025,20/10/2025,6443.11,,"Insulate and clad pipework as coped inside and outside boiler room.
Insulation: 38mm per formed pipe section fibreglass 80kg/m3
Cladding: 0.9mm 5005 Aluminium Stucco",1,5602.7,5602.7,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1617,,30/09/2025,20/10/2025,3717.42,,Waitoa Fonterra UHT,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1617,,30/09/2025,20/10/2025,3717.42,,"Splice cladding and insulation onto existing cladded lines.
Insulation: 40mm 9705 closed cell.
Cladding: 0.55mm 304 Stainless Steel.",1,3232.54,3232.54,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1618,,19/09/2025,20/10/2025,5426.85,,Waitoa Fonterra UHT,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1618,,19/09/2025,20/10/2025,5426.85,,"Insulate and clad condensate lines outside UHT.
40NB (1 3/4 inch)
Insulation: 38mm pre formed pipe section fibreglass 80kg/m3.
Cladding: 0.9mm 5005 Aluminium.
Quote baed on pipework installed to date.",1,4719.0,4719.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DFI Engineering,,,,,,,,,,1619,,19/09/2025,20/10/2025,4059.16,,Pukete Waste Water Treatment Plant,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DFI Engineering,,,,,,,,,,1619,,19/09/2025,20/10/2025,4059.16,,"Insulate and clad 32NB supply/return chilled water lines as requested.
Insulation: 40mm 9705 Elastomeric closed cell.
Cladding: 0.9mm 5005 Plain Aluminium.",1,3529.7,3529.7,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Kawerau Engineering,,,,,,,,,,1620,,19/09/2025,20/10/2025,4495.87,,Waitoa Natural Proteins Drier Hall,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Kawerau Engineering,,,,,,,,,,1620,,19/09/2025,20/10/2025,4495.87,,"Insulate and clad drier as requested.  Replicate existing systems.  Remove existing affected areas plus extra for over/underlap.
Replace with new insulation and cladding.
Insulation:  50mm FEI Fibreglass or equivalent.
Cladding:  0.7mm 304 Stainless Steel.
Flat 15-20mm swage.",1,3909.45,3909.45,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1624,,30/09/2025,20/10/2025,1108.6,,Supply only phenolic blocks,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1624,,30/09/2025,20/10/2025,1108.6,,"12 of 76ID x 50
2 of 102ID x 50
Including stainless sleeves",1,964.0,964.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1625,,30/09/2025,20/10/2025,87996.28,,"Tatua Co-Op Dairy Co Ltd
INSULATION AND CLADDING FOR FOODS II PROJECT",1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1625,,30/09/2025,20/10/2025,87996.28,,Insulate and clad steam line,1,32811.5,32811.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1625,,30/09/2025,20/10/2025,87996.28,,50% September claim,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1625,,30/09/2025,20/10/2025,87996.28,,Insulate and clad 55 Degree hot water line,1,29864.0,29864.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1625,,30/09/2025,20/10/2025,87996.28,,50% September claim,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1625,,30/09/2025,20/10/2025,87996.28,,Insulate and clad caustic line,1,13843.0,13843.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1625,,30/09/2025,20/10/2025,87996.28,,100% September claim,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DFI Engineering,,,,,,,,,,1630,,30/09/2025,20/10/2025,1269.6,,Pukete Waste Water Treatment Plant,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DFI Engineering,,,,,,,,,,1630,,30/09/2025,20/10/2025,1269.6,,"Variation cladding and insulation at Pukete waste water treatment plant.
Tidy up as requested around existing pipework by McAlpine Hussmann.",1,1104.0,1104.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
GEA New Zealand Limited,,,,,,,,,,1631,,03/10/2025,20/11/2025,1462.8,,OLAM,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
GEA New Zealand Limited,,,,,,,,,,1631,,03/10/2025,20/11/2025,1462.8,,OLAM D1 condensate collection tank.  Repair tank as scoped to efficient and waterproof standard.,1,1272.0,1272.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1637,,14/10/2025,20/11/2025,5032.4,,"DKJ Avalon Drive, Hamilton",1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1637,,14/10/2025,20/11/2025,5032.4,,"Insulate and clad 101.6 and 76.2 dairy tube in pipe bridge.
Insulation: 50mm 9705 Thermobreak/XLPE.
Cladding: 0.55mm 304 Stainless Steel. ",1,4376.0,4376.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Cushman Wakefield,,,,,,,,,,1638,,14/10/2025,20/11/2025,4597.7,,"Supply specified phenolic pipe supports as requested for HCC Waterworld Hamilton.
8 of 200NB (219.1ID) x 60mm wall
24 of 150NB (168.3 ID) x 60mm wall
8 of 100NB (114.3ID) x 50mm wall
12 of 80NB (88.9ID) x 50mm wall
8 of 65NB (73ID) x 50mm wall
8 of 50NB x 50mm wall
Each item at a minimum of 80mm long. 
Freight included.",1,3998.0,3998.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1639,,14/10/2025,20/11/2025,1302.03,,DKJ Workshop Supply,1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
DKJ Welding Services,,,,,,,,,,1639,,14/10/2025,20/11/2025,1302.03,,"Supply 76.2 x 50 and 101.6 x 50 Phenolic Blocks for chilled water lines.
Supply 0.55mm 304 Stainless sleeves for between blocks and clamps.",1,1132.2,1132.2,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1640,,14/10/2025,20/11/2025,917.13,,"Claymark, Te Kuiti",1,0.0,0.0,,,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Advance Boiler Services,,,,,,,,,,1640,,14/10/2025,20/11/2025,917.13,,"76 Copper/65NB Iron
Fit insulation pipework as requested for personnel protection.
Kiln pipework",1,797.5,797.5,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Prime Thermal Refrigeration,,,,,,,,,,1644,,22/10/2025,20/11/2025,9021.58,,Greenlea Meats,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Prime Thermal Refrigeration,,,,,,,,,,1644,,22/10/2025,20/11/2025,9021.58,,"Insulate and clad refrigerant lines as scoped.
Insulation: 40mm and 50mm 9705 in ceiling space only.
Cladding: 0.9mm 5005 Stucco Aluminium for outside ceiling space.",1,7569.85,7569.85,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Prime Thermal Refrigeration,,,,,,,,,,1644,,22/10/2025,20/11/2025,9021.58,,Exterior Pipe Flashings,1,275.0,275.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Waitoa,,,,,,,,,,1645,,22/10/2025,20/11/2025,2977.75,,Waitoa Fonterra UHT Process,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Fonterra Waitoa,,,,,,,,,,1645,,22/10/2025,20/11/2025,2977.75,,"Repair and fit replacement pipework, cladding and insulation in process areas as requested and scoped.",1,2589.35,2589.35,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1658,,31/10/2025,20/11/2025,6652.46,,Waitoa Fonterra UHT,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Tetra Pak (NZ) Ltd,,,,,,,,,,1658,,31/10/2025,20/11/2025,6652.46,,"Insulate and clad condensate lines outside UHT (2nd stage of instalment) 40NB, 25NB and 65NB.
Insulation: 38mm pre formed pipe section fibreglass 80kg/m3.
Cladding: 0.9mm 5005 Aluminium",1,5784.75,5784.75,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Installation and Piping Services Ltd,,,,,,,,,,1659,,31/10/2025,20/11/2025,167317.99,,Fonterra Waitoa UHT,1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Installation and Piping Services Ltd,,,,,,,,,,1659,,31/10/2025,20/11/2025,167317.99,,"Quote submitted is as per scope, sizes and quantity information supplied.
Sizes and material as per Fonterra H1 specification standards",1,0.0,0.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Installation and Piping Services Ltd,,,,,,,,,,1659,,31/10/2025,20/11/2025,167317.99,,"TANKER RECEPTION 4""
Unit price materials fabricated and installed",1,68799.2,68799.2,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
Installation and Piping Services Ltd,,,,,,,,,,1659,,31/10/2025,20/11/2025,167317.99,,"Travel time, kms, permits, paid lunch breaks, red line procedures and all other logistics etc",1,13810.0,13810.0,,200,BAS Excluded,0.0,,,,,,,Tax Exclusive,Draft
